var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
m,e,e,i,a,a,g,g,a,n,h,j,g,e,k,a,l,f,n,j,j,g,a,e,m,j,i,n,d,h,j,a,i,a,j,c,o,b,a,c,j,m,j,g,n,e,h,h,d,c
d,j,h,b,h,e,g,a,c,d,f,m,i,b,k,j,m,j,o,a,o,i,g,n,b,d,k,o,l,j,o,c,f,f,n,a,g,f,m,f,a,j,o,j,h,k,a,c,d,o
i,i,i,i,g,c,g,i,n,f,m,f,a,k,g,h,g,a,h,m,b,h,g,m,l,d,e,f,c,o,d,f,h,o,d,m,l,h,f,b,f,g,f,m,b,n,d,h,g,e
o,e,e,f,l,l,n,m,n,i,h,e,f,j,m,g,a,h,e,i,i,k,c,e,b,d,h,o,m,i,o,n,h,a,e,k,n,g,m,b,e,m,n,c,o,l,a,m,n,b
o,e,d,e,k,e,g,h,i,g,f,g,b,i,h,j,e,h,k,h,a,c,h,e,k,c,o,n,o,h,l,g,h,a,j,a,a,m,e,l,g,o,b,l,a,h,f,i,h,j
m,i,g,f,g,b,a,j,m,g,i,b,n,b,c,l,h,o,g,g,m,l,a,m,o,e,i,o,h,k,k,o,c,h,j,e,o,a,e,k,o,g,i,g,f,k,l,i,n,m
i,l,d,g,j,h,l,j,e,o,h,m,a,o,m,g,n,l,l,e,g,b,k,j,d,k,k,c,m,n,j,d,n,g,d,i,n,h,i,n,d,a,m,f,g,o,g,a,j,k
g,d,h,o,k,j,d,g,b,h,b,o,d,n,o,h,k,c,e,j,d,m,g,g,n,e,a,h,g,j,o,e,k,f,k,n,a,n,a,h,o,c,b,g,m,h,o,k,n,h
l,b,o,j,a,g,h,k,o,a,a,l,m,d,c,k,m,e,c,i,n,b,o,l,k,b,d,c,i,g,m,o,o,c,j,j,l,i,m,h,g,c,g,j,o,a,o,n,h,g
k,b,l,d,f,h,g,f,n,c,k,i,n,h,j,o,a,h,b,f,m,l,h,e,f,d,n,o,d,b,j,k,a,h,o,c,n,m,f,a,o,e,i,j,m,e,n,g,c,l
n,n,f,a,a,l,e,h,m,b,o,m,c,l,h,l,l,c,m,m,j,l,f,f,o,h,n,m,e,j,o,o,n,j,f,i,e,g,g,c,h,f,b,h,n,o,j,f,k,k
m,l,m,i,k,e,h,b,f,c,g,m,d,e,j,g,f,a,k,h,i,m,b,b,k,j,j,h,b,g,f,e,n,e,i,n,a,k,d,j,k,m,o,c,n,b,b,e,k,g
e,i,n,d,o,d,i,o,b,k,l,k,j,k,m,h,e,l,f,c,l,b,m,m,e,j,n,f,g,k,n,g,c,j,n,o,e,m,d,d,e,l,g,m,o,n,c,a,k,a
g,h,g,h,n,j,d,l,d,e,l,d,e,a,f,d,h,m,c,j,b,j,c,b,e,m,m,n,b,j,h,j,k,l,d,o,m,l,o,n,i,n,g,a,g,c,h,k,k,c
j,b,k,l,g,i,d,c,h,g,g,f,n,a,g,e,k,e,i,m,f,k,n,l,o,c,i,h,g,d,i,m,j,j,c,a,n,a,o,e,a,c,f,g,e,k,b,i,c,h
c,m,c,g,d,m,n,l,e,a,h,j,g,o,b,j,o,e,l,k,o,f,m,o,j,i,k,d,o,o,b,m,e,b,e,a,k,f,j,m,f,g,m,d,c,b,k,j,m,k
l,j,n,n,a,e,k,o,b,n,g,a,d,a,b,n,i,e,a,l,j,c,c,d,b,k,m,m,m,i,h,o,k,h,h,m,h,k,i,f,b,a,h,n,j,j,b,n,g,d
n,h,b,k,k,n,n,b,j,h,h,d,h,a,d,d,c,a,m,d,o,h,e,m,k,h,n,l,f,j,j,m,d,g,k,j,n,d,c,b,j,e,b,c,i,i,d,n,h,k
e,n,o,f,c,i,m,g,e,e,h,k,i,g,d,f,k,i,j,k,a,m,e,m,h,j,n,o,b,d,o,e,e,b,d,l,h,o,j,n,i,n,h,d,f,j,k,g,c,f
h,l,f,k,d,j,a,e,a,d,e,i,n,f,m,o,h,n,o,j,i,i,o,i,h,j,m,n,h,f,i,e,d,h,i,n,e,k,g,f,k,e,f,h,l,g,a,g,j,l
c,l,i,f,j,l,g,c,g,l,k,n,i,f,l,j,d,j,m,l,d,b,b,f,g,a,i,e,e,m,f,m,m,o,d,n,k,b,c,f,c,g,i,f,e,n,c,j,n,g
o,o,e,g,j,e,j,m,l,k,g,n,n,c,e,m,f,e,n,n,h,c,m,j,o,g,m,n,l,b,m,n,l,d,k,b,l,b,a,o,c,d,b,n,h,c,l,m,l,n
c,m,k,m,i,i,j,m,j,h,i,e,h,d,c,i,g,i,i,c,a,h,n,j,o,n,g,f,o,h,o,h,n,f,n,n,f,c,b,k,o,j,f,j,i,f,d,c,i,j
e,m,j,i,e,d,b,f,c,l,k,e,m,f,h,m,h,a,m,k,a,k,d,o,i,i,c,c,j,j,e,o,l,f,h,j,k,l,b,k,k,h,c,i,n,g,g,g,b,l
c,a,a,c,k,f,k,f,d,e,j,b,i,k,g,e,o,i,i,f,m,m,l,i,m,g,i,e,g,o,n,h,a,b,l,h,g,c,l,l,g,b,g,a,a,i,m,n,m,n
j,i,h,i,c,g,e,e,b,j,m,f,g,m,j,k,l,c,m,f,l,o,j,l,i,c,b,k,b,h,m,g,k,b,j,b,n,k,h,j,g,b,c,a,b,k,j,a,d,i
g,f,i,c,f,g,j,g,a,c,d,f,m,i,c,i,m,e,d,j,b,c,o,l,k,i,b,j,n,d,m,j,i,c,e,i,g,l,m,g,f,c,n,h,f,o,f,m,j,h
d,e,k,o,e,m,n,o,c,i,h,h,m,k,l,a,c,j,b,n,f,c,d,b,g,c,k,o,h,d,c,l,c,l,o,a,e,e,l,m,k,i,h,n,m,k,e,e,e,h
b,c,d,m,i,e,g,c,b,e,n,e,l,b,n,g,l,i,g,e,a,m,a,k,j,f,g,m,a,m,c,n,d,i,e,h,l,d,o,n,g,c,b,l,j,l,j,c,i,n
h,h,o,a,k,d,g,f,g,i,j,g,d,g,e,a,a,a,d,c,l,k,d,d,h,l,a,i,c,m,g,i,f,h,n,k,a,h,a,h,d,a,a,b,n,n,n,i,l,j
d,m,c,n,k,a,o,n,c,n,n,a,k,g,o,a,g,l,e,i,m,m,c,a,g,c,b,h,d,a,d,m,b,b,b,m,c,k,e,m,l,e,k,b,k,i,g,b,l,h
l,f,o,m,e,h,o,h,k,n,i,f,f,e,c,a,b,g,e,b,k,b,b,b,g,a,m,l,j,f,f,e,f,n,a,e,j,n,l,e,e,d,j,f,f,d,c,o,a,e
g,i,m,e,k,e,c,k,k,m,c,c,n,a,h,c,i,h,l,c,m,e,m,c,c,g,l,m,o,m,f,b,a,l,a,c,k,h,g,g,e,d,e,h,a,m,f,j,a,o
a,h,j,i,m,g,a,o,a,a,l,l,b,j,e,j,h,f,a,k,d,d,a,d,e,c,f,f,d,j,e,a,n,c,j,a,a,c,m,b,k,e,j,d,i,l,h,f,m,o
l,h,m,e,e,d,d,n,e,j,b,k,k,n,j,c,d,j,f,j,d,i,c,a,f,g,a,k,d,b,n,b,d,k,n,e,k,i,j,b,h,a,j,f,e,d,j,m,m,a
a,a,i,e,o,j,g,a,j,g,l,k,d,b,o,n,g,c,a,l,g,c,n,g,g,c,e,c,o,h,j,n,l,j,l,f,a,j,c,o,d,d,o,g,g,k,a,i,h,n
f,m,f,m,l,n,l,o,d,i,j,k,d,m,o,j,o,k,k,n,g,k,j,l,b,i,m,e,k,b,a,f,l,d,g,k,c,j,f,j,m,e,e,d,m,o,o,f,m,m
m,o,g,d,h,a,l,f,c,l,e,h,e,a,o,f,a,b,g,f,i,o,l,m,n,h,a,d,f,a,m,g,j,c,n,o,c,h,o,d,j,o,o,j,j,b,h,d,j,k
j,c,l,h,i,n,l,i,k,h,j,b,l,h,o,k,n,n,g,o,e,j,m,a,k,f,c,k,g,g,h,j,n,n,f,g,l,d,c,k,e,n,b,o,j,c,e,n,f,o
l,a,d,j,e,h,k,e,j,k,c,k,d,n,g,n,b,h,i,h,e,n,m,g,k,g,i,h,n,i,n,c,o,n,i,k,k,g,a,j,c,n,d,l,h,a,m,b,a,k
k,a,f,l,e,n,l,o,f,l,b,n,d,n,k,b,g,f,a,c,a,m,e,d,m,f,a,l,g,m,k,o,e,o,j,g,j,n,j,j,m,i,i,g,c,k,b,a,m,e
h,o,o,o,l,n,h,b,l,k,g,h,j,c,e,k,m,o,m,l,b,h,i,j,d,i,c,h,i,o,f,m,a,m,a,j,k,h,j,h,h,e,c,k,j,e,f,i,d,l
i,l,i,e,h,m,m,l,m,k,a,i,j,e,d,j,f,c,l,e,d,c,b,d,f,o,c,f,c,n,i,k,k,j,d,j,m,i,o,j,f,i,d,e,a,a,b,f,c,e
e,l,f,o,f,n,i,o,d,m,c,o,d,g,j,g,k,k,m,c,d,e,d,g,o,e,n,i,j,l,k,f,h,e,c,n,f,j,o,i,k,b,n,h,c,o,a,f,b,n
n,g,c,e,k,k,c,m,o,d,f,i,j,b,n,h,i,i,k,o,b,j,n,m,e,n,a,c,c,j,h,e,k,h,h,k,i,a,n,k,m,f,g,j,f,c,c,n,h,i
k,h,a,l,o,i,a,h,l,m,c,b,a,o,b,m,e,g,b,j,j,n,j,o,k,k,k,l,f,b,a,f,d,k,k,o,l,j,j,c,e,c,g,m,m,i,a,b,k,a
f,n,n,d,b,g,j,i,n,l,i,j,g,l,g,a,e,h,h,e,h,g,l,g,f,b,e,j,h,g,o,o,n,k,n,h,d,a,o,o,n,c,m,h,e,a,n,g,o,h
e,n,j,f,h,h,f,c,c,a,g,f,l,k,c,h,h,i,h,n,n,h,f,f,n,j,a,g,i,g,j,c,e,g,f,c,f,o,a,c,h,e,l,i,g,h,h,l,b,i
n,g,j,b,g,e,h,l,c,g,n,k,l,i,n,i,e,l,c,i,l,e,b,l,h,a,i,k,m,i,i,k,e,h,o,e,l,h,o,m,k,d,c,i,a,m,f,j,e,h
k,n,n,h,i,c,h,g,i,l,m,n,j,l,j,l,k,j,c,a,o,c,f,b,d,b,d,k,h,n,c,b,c,m,d,d,d,a,j,j,e,b,f,o,o,k,k,f,o,g
i,b,a,e,d,n,h,e,c,j,j,a,j,c,j,h,h,i,l,i,e,o,d,g,d,e,h,b,i,j,a,o,d,g,k,d,b,b,i,a,k,g,o,e,c,g,l,m,c,a
j,m,a,c,h,h,e,c,g,f,d,g,g,c,j,h,g,b,c,k,g,f,a,b,k,c,o,i,l,m,c,o,f,g,m,g,m,d,f,l,f,i,n,e,b,g,m,l,o,b
e,b,e,e,k,l,c,j,d,i,j,l,d,m,h,i,c,e,b,i,k,l,o,i,k,i,f,a,e,b,m,f,f,l,j,e,c,e,k,f,c,i,l,h,f,c,k,k,c,b
b,i,m,o,l,o,k,l,h,m,e,b,d,a,h,n,b,a,b,o,f,a,e,h,k,d,j,a,m,d,o,l,b,a,c,l,d,f,h,k,m,e,c,n,a,o,l,a,d,a
d,l,h,i,m,j,l,n,g,h,f,j,a,f,g,k,d,b,i,n,h,c,e,k,c,a,m,k,c,o,l,h,c,b,n,f,g,i,o,m,f,d,g,m,e,b,a,h,m,i
g,g,i,c,n,n,l,h,b,g,f,b,k,a,l,c,e,m,c,k,g,e,f,o,h,n,n,c,a,j,c,m,c,d,m,k,c,m,c,n,e,e,i,a,e,d,i,f,k,e
o,o,l,i,b,o,d,o,j,g,j,b,j,o,f,i,j,c,f,c,c,m,k,i,e,i,m,e,d,h,f,h,i,f,b,j,k,b,d,l,l,m,h,m,m,i,h,c,m,o
m,i,h,c,n,b,c,n,j,n,e,i,c,a,f,o,a,k,e,g,m,d,h,i,h,l,c,m,g,h,d,c,o,l,l,j,e,m,f,h,l,o,o,j,n,o,b,e,m,m
i,b,l,k,k,a,a,a,o,k,g,l,h,e,n,h,j,i,o,o,d,a,j,g,c,j,j,g,d,f,f,j,k,o,n,k,k,a,m,d,f,k,f,l,f,a,j,e,g,d
i,n,m,j,c,k,h,f,h,l,b,n,n,k,m,h,g,n,m,g,a,c,o,j,i,g,f,d,c,c,i,m,i,e,e,e,c,a,c,e,j,g,i,b,a,n,h,j,e,h
o,k,k,d,l,k,l,e,g,m,a,m,f,e,c,e,k,n,b,g,m,b,g,c,i,f,e,e,h,c,m,d,j,h,i,a,d,f,h,k,d,b,o,i,c,b,f,a,d,n
k,k,o,h,m,g,g,k,k,e,m,d,o,c,h,m,l,m,n,k,c,l,j,a,e,a,k,a,g,o,f,o,e,h,b,f,l,c,k,a,d,h,f,f,l,i,h,h,n,g
c,c,a,a,j,m,d,e,n,b,h,c,o,i,d,k,f,b,j,o,o,n,j,j,d,f,k,k,j,o,l,c,j,g,h,h,o,m,f,i,h,b,d,a,l,g,o,n,g,o
h,i,b,l,i,d,o,i,k,m,h,n,j,g,i,f,l,f,c,c,m,g,m,i,a,e,d,m,f,l,j,f,o,m,b,j,g,e,g,d,i,k,a,n,b,l,k,b,i,h
m,g,f,c,g,g,i,f,m,i,b,g,l,e,o,l,k,i,n,e,h,n,g,k,i,e,g,n,i,o,h,c,d,i,l,d,b,j,e,a,b,e,h,d,c,i,l,j,h,k
f,l,o,f,n,i,g,g,b,o,i,g,m,a,n,c,c,e,l,k,f,i,m,h,f,n,e,k,h,f,l,b,e,f,e,a,k,i,a,l,m,m,m,e,g,b,i,f,f,f
o,e,g,a,i,o,d,a,j,f,i,a,f,o,n,d,d,c,h,m,m,h,d,d,l,m,m,a,n,c,h,k,f,a,a,e,n,c,b,i,f,m,d,c,g,j,k,c,l,j
n,g,k,l,i,j,e,h,i,d,n,f,k,n,j,o,h,j,n,k,j,m,h,i,m,k,c,a,c,a,d,h,l,l,a,k,m,k,e,b,b,d,k,i,j,j,j,m,b,i
j,a,o,g,g,f,a,m,m,d,d,c,g,n,o,o,f,n,m,n,d,h,g,j,n,c,f,l,k,d,a,j,g,n,a,n,f,g,h,n,n,j,c,i,g,n,m,d,e,e
j,l,g,g,b,b,d,j,e,f,l,l,e,j,f,f,l,o,e,c,h,o,j,c,k,m,m,h,l,d,b,i,b,o,j,g,l,n,h,j,b,c,h,h,c,i,d,f,d,d
i,c,i,i,j,m,j,o,f,o,i,h,b,l,m,h,e,g,h,b,e,c,n,g,j,c,k,f,c,e,b,l,a,k,f,l,h,o,f,c,l,k,h,f,e,l,g,b,l,i
a,n,k,e,g,c,a,d,j,m,d,k,c,d,j,a,c,h,h,g,o,b,b,e,o,m,e,k,o,h,d,o,o,e,c,h,h,d,i,g,c,n,b,k,l,j,n,b,n,i
e,h,i,o,b,b,a,b,g,d,g,j,a,f,k,i,m,d,k,g,e,a,j,l,b,j,i,h,k,k,c,e,k,g,b,c,e,k,i,e,k,k,h,j,n,k,k,o,m,h
f,b,h,o,m,c,m,f,l,l,l,e,c,n,d,f,a,f,l,i,g,l,h,n,i,k,h,b,a,n,l,k,d,c,h,m,o,i,h,j,m,b,i,a,a,n,l,c,i,c
i,j,h,l,i,c,g,o,g,a,e,f,i,n,g,j,j,o,i,m,e,d,i,k,n,a,j,m,o,b,o,g,k,f,h,f,k,e,n,h,l,l,o,a,i,b,f,h,k,b
c,f,n,n,b,e,a,j,j,c,l,h,j,l,l,o,a,i,l,m,e,m,c,g,j,h,d,e,n,o,k,f,i,h,c,c,b,i,i,a,c,i,g,e,b,b,j,h,o,d
l,e,f,d,d,n,j,i,b,d,i,i,e,n,l,c,g,i,i,b,l,j,f,n,g,c,i,g,f,n,a,a,c,o,h,j,e,i,o,n,d,n,l,o,o,i,o,e,j,l
g,g,c,b,e,j,c,g,a,i,d,g,b,k,d,j,k,k,g,k,i,j,f,e,e,i,c,h,h,j,a,a,k,k,n,f,d,o,n,f,c,n,a,j,o,e,b,g,k,m
m,m,i,n,e,n,i,m,m,b,o,j,c,l,k,f,c,c,j,b,d,m,k,d,k,o,f,b,o,i,h,h,m,o,l,e,f,g,b,o,l,n,c,d,f,l,l,j,i,f
l,e,g,i,k,b,e,k,o,d,h,k,l,m,d,n,n,b,h,h,b,f,i,m,d,i,k,l,h,d,o,f,b,l,k,h,j,i,d,l,m,c,e,n,c,m,j,g,k,n
d,k,l,f,d,a,k,f,g,g,o,b,k,o,j,a,d,a,e,c,k,h,n,c,f,m,n,m,g,o,i,o,j,j,n,n,n,k,m,f,h,o,m,h,l,c,i,i,d,j
b,h,c,l,b,o,l,i,d,d,j,a,b,m,m,e,b,g,j,e,i,i,o,a,m,f,f,i,k,c,c,a,i,b,k,b,h,a,h,n,l,a,d,l,d,k,c,o,d,c
h,j,n,f,c,e,k,n,b,a,k,o,d,b,e,d,e,d,e,o,o,n,o,m,n,c,b,e,h,e,h,b,d,o,b,i,f,f,c,a,f,m,m,l,e,e,i,n,j,e
d,i,f,o,h,f,n,g,g,e,m,c,k,k,m,j,j,a,d,b,c,n,i,e,l,i,e,l,h,b,k,l,n,l,o,d,i,m,m,f,d,m,m,k,m,k,b,j,a,a
j,b,j,c,h,n,i,b,e,k,f,e,c,m,d,d,b,m,a,e,c,d,a,i,i,h,f,g,c,j,h,b,f,i,e,f,f,c,d,f,m,i,c,d,m,n,h,g,h,d
j,d,e,o,k,o,h,g,m,c,m,l,m,m,b,f,c,g,h,i,b,i,a,k,f,d,n,h,e,h,n,h,m,b,i,a,k,o,d,m,h,l,i,o,m,j,h,c,j,c
l,a,g,n,i,b,m,k,g,d,j,h,a,h,o,e,d,h,k,b,o,j,l,m,o,b,o,l,n,h,f,c,o,k,a,h,m,c,b,c,n,i,k,c,g,o,c,a,e,l
f,h,m,o,b,l,e,o,j,a,m,g,k,g,f,m,l,e,n,l,d,b,i,h,n,b,o,k,g,l,j,k,j,o,e,a,c,i,k,n,o,c,d,h,m,i,h,e,a,b
l,a,b,k,o,k,k,k,d,d,c,e,a,n,o,k,e,h,o,o,n,l,c,o,o,d,j,c,b,k,j,h,f,d,e,l,d,i,a,e,o,d,n,m,j,d,i,e,b,b
l,g,a,m,f,b,n,d,i,b,c,n,n,l,l,l,f,m,a,k,h,l,k,f,i,d,n,f,j,m,a,f,j,n,e,b,i,b,e,c,d,b,m,o,d,b,d,b,k,a
d,d,d,e,f,j,j,d,b,c,n,k,j,a,h,g,h,m,e,b,j,n,b,n,o,j,f,j,c,o,c,g,h,a,k,f,e,h,o,f,c,l,k,h,l,l,j,i,n,i
e,e,o,o,l,d,h,e,a,e,a,c,b,g,k,f,e,l,h,g,l,n,a,d,k,m,j,l,n,b,o,f,f,k,l,k,m,a,e,o,o,g,b,o,h,j,b,o,j,b
d,c,f,k,j,d,d,c,i,i,h,i,l,d,j,m,h,k,d,l,l,h,c,d,j,n,c,m,k,i,c,i,g,g,i,n,c,f,n,o,c,o,n,o,k,j,l,c,a,b
l,l,n,k,f,n,g,m,g,f,b,b,o,i,j,l,h,j,l,n,a,d,g,i,c,e,h,o,f,f,k,l,d,d,f,g,j,j,e,a,m,n,n,b,k,g,i,m,c,l
o,m,k,j,c,o,f,i,j,g,o,j,o,o,m,i,k,d,g,k,g,b,b,f,b,n,g,h,l,m,l,n,a,e,l,g,f,b,l,k,k,e,c,e,e,i,k,d,c,b
j,j,c,a,k,i,d,l,k,i,a,e,n,k,d,k,o,j,f,i,a,o,k,c,j,m,m,i,h,c,l,l,m,c,h,c,b,m,c,a,j,g,h,g,b,d,g,o,h,k
k,j,k,g,b,b,m,e,k,m,g,m,e,e,k,j,o,n,k,f,k,d,l,l,d,g,f,o,g,a,a,b,a,n,e,n,f,i,i,o,i,c,h,b,d,l,o,n,k,n
h,a,o,l,i,e,a,g,g,k,m,e,l,h,k,n,i,o,n,i,k,i,j,b,g,l,b,n,f,a,d,e,o,o,n,c,h,h,c,g,e,n,c,h,c,o,o,e,k,l
k,c,h,f,j,a,e,n,d,h,o,l,a,h,n,l,n,f,i,e,i,l,a,i,n,b,l,c,n,j,n,b,b,l,h,j,e,a,d,k,h,f,l,j,b,h,d,n,e,f
c,l,b,i,c,i,a,a,m,f,i,h,b,j,j,c,d,h,b,j,c,m,k,g,l,i,f,f,l,n,o,m,k,g,j,k,b,f,i,a,g,f,n,g,i,n,h,o,i,f
b,i,l,d,i,i,c,b,m,c,e,g,c,a,j,m,g,a,h,k,c,f,a,k,l,n,o,f,l,e,h,n,k,m,a,a,g,j,l,e,l,c,d,n,g,n,m,b,o,h
b,o,c,f,b,f,k,e,h,o,e,c,d,o,h,a,l,b,f,k,i,g,j,j,a,d,c,c,b,o,b,a,m,a,m,a,d,k,o,n,i,e,m,l,n,h,a,l,g,o
g,l,a,k,a,d,e,l,o,n,l,g,n,c,b,a,i,a,k,g,l,f,b,n,m,m,m,e,b,c,f,i,a,j,a,g,i,n,f,o,c,a,h,g,n,n,c,e,i,c
k,h,k,j,h,b,l,j,l,a,h,j,k,i,m,d,o,i,j,h,a,a,n,d,m,g,f,f,d,a,j,e,k,k,l,c,b,c,d,m,k,l,f,n,n,b,j,f,f,e
h,i,f,a,d,c,n,n,a,g,j,e,n,o,j,a,k,a,n,n,h,a,j,l,i,l,h,h,c,a,m,a,d,l,j,e,j,d,f,k,o,d,l,l,h,f,n,i,e,o
l,c,m,d,n,d,f,o,f,e,g,d,b,j,e,c,k,a,g,i,o,c,c,i,l,k,i,d,b,e,m,l,k,c,d,f,n,d,k,e,m,c,o,d,n,n,n,j,c,c
m,b,e,l,o,h,c,f,c,d,b,e,n,o,k,h,a,g,e,c,k,j,c,e,g,m,b,i,l,h,i,i,l,g,j,o,f,j,e,f,a,j,h,k,c,d,c,j,o,o
a,n,k,l,o,o,a,e,m,b,c,h,e,g,d,o,f,a,c,j,h,a,g,a,i,h,n,h,l,h,c,o,c,e,c,b,k,c,c,f,b,f,j,h,d,b,a,b,i,j
m,f,a,c,m,l,b,f,h,j,d,g,h,d,k,o,f,b,c,e,j,d,a,g,e,j,o,g,c,a,a,c,c,b,n,m,j,b,m,k,o,l,c,k,c,h,b,d,i,g
e,b,h,l,n,f,b,d,l,f,d,l,l,g,i,n,n,o,l,j,j,e,c,b,i,d,n,e,k,j,m,m,h,e,c,e,g,d,e,m,k,j,k,l,n,l,m,o,b,h
o,g,g,b,n,k,m,e,d,a,g,h,j,n,m,l,n,o,c,d,j,m,g,k,k,a,k,i,a,b,h,o,c,f,n,f,a,o,c,n,h,g,e,n,o,o,e,c,a,f
o,f,h,b,f,c,o,b,j,n,j,l,o,k,d,i,n,c,h,e,j,m,a,d,n,d,o,e,j,f,f,c,i,c,g,g,d,l,j,l,n,b,g,g,i,k,k,o,g,m
l,c,h,j,g,b,o,j,e,k,h,j,j,f,n,d,f,a,i,e,k,c,o,d,g,a,n,j,g,g,g,f,k,j,b,i,c,c,n,e,g,a,h,c,h,k,b,f,k,n
n,j,f,n,g,f,h,k,g,o,n,b,l,j,c,f,m,b,j,l,h,n,f,j,h,i,d,b,i,b,b,b,c,h,e,l,e,f,f,c,i,n,i,l,h,n,e,l,c,i
b,i,n,g,c,d,i,d,n,d,f,b,h,k,k,i,e,a,m,a,g,g,h,k,a,h,o,h,n,n,d,d,j,f,i,o,j,n,h,d,j,j,l,o,n,k,d,m,b,k
d,o,i,b,g,k,a,j,d,a,k,h,i,f,e,o,j,f,l,e,j,a,j,k,m,d,b,j,e,i,j,m,m,c,n,a,c,a,o,f,d,l,e,c,c,o,d,e,m,a
c,j,c,h,m,a,l,i,d,d,g,f,f,i,m,l,a,k,a,n,i,h,k,m,m,m,g,o,f,m,f,b,b,g,l,d,b,b,l,h,k,c,i,n,h,h,b,h,i,c
j,l,g,j,d,c,k,l,l,d,k,g,a,b,h,j,j,g,e,f,c,n,l,d,o,l,j,n,l,n,k,h,i,a,m,l,i,g,j,i,f,f,d,g,h,c,l,j,c,b
h,l,m,c,a,i,k,h,h,o,a,a,f,o,a,o,h,a,b,c,c,g,a,g,n,i,o,k,e,i,n,l,m,f,a,c,h,l,a,b,h,a,h,b,e,n,f,c,o,l
d,i,a,h,i,i,n,d,l,g,i,d,b,o,d,a,h,n,h,b,l,c,a,h,a,i,d,o,g,g,i,o,c,g,d,b,b,n,l,f,h,b,k,f,d,f,l,f,m,b
i,m,d,d,g,b,k,k,g,e,l,m,i,n,a,b,b,i,f,i,n,a,j,d,e,k,f,b,b,c,n,h,k,m,g,g,h,b,g,o,n,o,n,c,c,n,l,n,e,k
d,o,e,i,l,g,l,g,e,o,m,i,o,a,d,c,k,d,i,c,f,d,a,o,a,c,k,d,j,c,m,a,m,b,n,k,o,j,i,h,h,e,l,d,o,f,k,g,k,b
h,m,o,e,j,o,d,j,c,a,m,b,b,b,i,c,g,a,c,g,b,m,i,h,l,g,k,l,i,f,h,n,f,e,f,k,g,i,a,e,e,g,j,l,b,d,b,n,d,e
a,i,n,l,c,e,k,m,l,h,i,a,i,n,j,a,m,n,a,c,l,f,c,b,h,a,l,f,m,d,o,c,i,a,n,m,o,c,o,i,c,d,b,a,o,j,g,n,e,b
i,k,b,h,j,g,b,n,k,e,h,b,n,m,b,m,i,n,h,h,n,h,b,a,o,k,i,a,a,o,a,h,c,g,h,f,n,i,o,o,i,m,c,c,d,k,m,a,c,e
h,n,l,i,f,l,e,o,l,b,h,n,g,o,c,b,m,e,d,h,b,k,n,o,d,g,h,e,i,n,d,a,a,k,l,n,l,a,i,h,g,l,g,d,g,e,g,f,g,g
f,g,l,b,j,a,f,l,k,d,k,k,k,h,h,e,b,c,j,m,c,l,m,c,j,j,h,h,a,f,e,n,j,o,c,e,h,j,n,j,e,j,c,a,h,l,k,n,g,h
o,c,o,c,m,h,f,b,c,n,h,a,h,j,o,e,m,h,f,o,g,c,k,l,n,n,g,c,h,e,c,c,o,i,n,l,f,j,a,m,g,m,j,j,n,g,i,d,a,j
i,i,g,e,b,i,j,i,n,m,h,j,o,h,f,b,l,m,a,a,a,f,k,a,b,o,j,n,h,j,g,n,b,b,h,g,j,g,o,m,l,o,g,e,a,j,i,b,l,h
n,l,i,f,k,g,j,o,e,i,m,h,c,n,m,m,a,j,g,j,k,n,f,e,c,d,f,i,f,c,h,k,a,b,m,n,j,l,n,j,o,f,d,g,h,c,a,e,f,g
a,b,a,b,e,i,f,m,j,i,k,n,k,j,k,n,c,g,m,j,j,c,g,i,e,e,i,m,o,f,k,j,b,m,f,o,a,n,a,f,c,j,i,c,c,e,i,i,j,k
k,o,m,n,b,j,j,j,b,h,i,f,l,i,j,h,a,m,d,d,b,o,e,n,j,j,j,c,g,d,m,c,d,c,d,o,j,j,b,d,g,b,m,c,h,a,g,e,k,j
b,f,d,n,l,h,e,m,o,l,g,g,d,b,e,j,a,o,b,a,b,d,f,c,a,d,b,e,k,g,m,k,f,j,i,h,f,a,g,g,b,m,j,f,k,c,i,h,g,h
j,e,e,j,h,l,l,e,j,a,n,j,o,c,d,g,d,l,f,n,e,j,m,o,n,a,f,l,k,i,g,m,k,f,g,m,d,b,c,b,a,h,f,g,k,l,f,m,l,e
c,i,f,b,e,d,b,k,j,h,h,o,f,m,g,a,i,e,k,d,b,m,m,n,j,a,m,c,m,b,o,d,b,a,l,o,g,i,m,b,f,e,k,k,b,d,d,n,f,k
j,l,f,b,b,l,n,l,o,b,a,f,k,f,c,j,m,a,g,h,g,o,a,g,o,c,n,f,l,k,d,i,o,k,i,f,e,f,m,b,h,d,i,j,m,j,n,n,i,g
n,c,d,h,h,b,e,d,o,m,b,a,c,c,d,b,a,f,c,b,l,l,n,k,o,g,b,a,f,i,n,d,j,m,d,a,o,n,h,e,n,e,m,j,g,b,e,d,g,j
n,i,e,c,j,o,h,l,n,o,n,a,k,o,f,j,k,k,j,f,e,l,m,o,a,m,i,j,g,b,n,e,a,k,h,g,j,e,c,j,i,g,l,b,e,h,g,h,f,a
