var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
i,i,j,c,b,b,g,b,j,h,c,a,a,h,f,c,b,d,j,b,i,e,f,i,i,d,f,d,e,d,b,c,g,h,c,h,h,e,j,b,a,g,d,e,f,a,a,i,a,a
b,b,g,b,g,j,b,c,b,a,a,i,d,e,c,e,a,f,d,e,f,d,e,f,i,c,c,c,e,f,c,b,a,g,a,j,c,h,a,a,a,h,i,g,i,i,i,e,a,i
a,j,d,h,i,e,f,h,j,j,b,c,g,i,b,d,c,c,j,a,a,c,g,a,h,b,a,a,j,h,d,a,d,d,j,i,h,h,d,d,j,f,d,j,c,f,b,j,g,i
i,a,g,j,e,a,b,c,h,i,g,j,b,c,j,c,e,f,c,f,g,c,g,f,a,d,e,f,a,f,f,c,f,g,j,a,a,a,i,b,e,j,g,e,h,a,g,f,i,i
c,b,e,i,e,a,i,a,j,f,f,f,h,e,e,f,i,b,d,a,d,a,f,g,j,f,c,c,a,d,d,h,h,d,e,j,f,j,f,g,b,j,c,e,c,j,e,d,a,b
i,c,e,a,c,f,f,b,c,a,h,j,i,e,d,i,c,f,c,f,a,i,j,a,j,e,j,b,h,b,h,j,g,c,f,a,e,c,b,j,b,h,h,j,g,b,a,j,c,j
a,c,e,d,c,b,i,h,f,f,j,e,c,e,h,c,g,j,j,e,i,e,b,j,c,b,g,h,d,g,j,g,d,h,d,f,c,i,j,c,j,g,a,a,i,i,j,f,d,a
h,f,h,e,j,d,h,h,h,c,c,e,a,g,h,g,c,e,g,b,j,b,g,e,g,g,j,g,d,e,g,g,b,c,c,c,g,f,d,i,a,g,j,a,h,e,c,j,c,f
f,i,b,d,f,i,j,h,b,e,c,b,f,h,f,h,a,i,e,i,h,c,c,i,j,h,b,d,i,b,d,a,f,e,i,b,e,f,d,c,i,i,f,b,c,j,j,j,j,f
a,g,a,j,e,e,b,a,h,b,a,j,g,e,i,e,b,e,d,d,f,b,d,h,g,j,e,e,i,h,h,g,j,g,i,f,e,b,b,j,h,a,c,b,a,b,f,i,c,c
j,a,a,h,i,b,b,i,j,b,a,c,i,c,g,g,f,d,b,g,b,e,b,a,c,c,h,a,g,i,i,e,a,j,g,c,g,b,g,g,h,b,c,g,h,e,b,j,c,j
b,f,h,e,b,c,e,e,g,d,g,d,e,j,j,a,f,f,i,a,i,d,j,e,c,h,c,c,j,h,h,g,b,h,c,a,e,j,i,f,a,g,j,j,f,d,i,h,j,h
a,i,g,g,h,e,h,a,a,i,e,i,e,d,h,c,g,e,c,j,g,j,g,c,c,c,h,g,b,g,f,h,b,i,j,i,e,b,f,g,i,f,b,h,h,j,c,g,a,c
c,b,i,a,a,e,h,b,g,g,b,j,e,b,c,i,e,c,e,e,g,d,b,a,e,b,i,i,f,f,f,f,f,b,c,c,i,h,h,d,i,g,e,e,d,d,c,e,c,b
a,c,i,c,h,d,i,c,b,g,j,f,i,f,f,a,b,j,i,i,g,d,j,j,e,g,f,a,g,j,h,a,e,a,c,c,e,h,d,c,f,b,a,g,g,d,d,c,g,d
j,i,a,f,b,a,j,f,f,d,b,h,a,d,d,e,c,f,a,c,i,a,d,h,a,f,a,e,d,b,h,a,f,g,e,a,j,i,h,h,d,e,f,i,f,h,c,d,b,i
c,a,f,b,g,d,h,d,f,h,i,f,g,e,b,g,e,d,g,f,b,h,e,g,e,g,d,j,g,f,d,c,h,j,b,c,a,h,h,h,d,f,g,d,i,c,c,c,c,a
h,c,i,c,h,h,c,b,h,a,f,c,e,i,j,g,f,i,c,i,a,g,g,a,g,d,e,a,d,b,j,j,c,j,h,d,b,h,d,h,f,j,j,a,f,c,c,c,g,c
a,g,f,g,j,g,f,h,c,c,b,e,b,g,g,i,c,g,c,e,c,h,d,c,g,h,b,h,d,d,i,h,b,h,d,a,g,b,i,i,g,g,f,e,c,j,e,g,f,a
a,d,g,j,e,h,h,f,g,d,i,c,i,h,g,b,a,f,e,g,h,d,i,b,f,d,e,e,c,i,c,i,d,g,i,a,b,j,b,b,a,j,h,h,e,d,c,d,c,h
h,g,i,j,h,d,c,a,i,b,j,a,f,j,d,a,i,i,a,d,a,e,g,b,a,h,f,a,i,f,a,c,h,g,i,e,f,j,f,a,h,d,h,g,a,c,c,h,b,b
e,g,c,f,f,h,e,d,i,j,i,d,h,e,g,j,b,g,e,d,e,h,c,g,g,f,e,a,a,e,a,b,b,e,g,e,h,g,h,c,h,g,g,d,i,i,j,g,g,g
i,i,d,h,f,g,e,e,g,d,e,g,h,b,e,a,c,c,e,g,b,d,i,d,b,c,b,a,h,a,d,h,i,i,g,c,c,h,g,a,f,f,d,e,h,a,e,f,i,f
f,c,c,h,c,a,e,j,i,c,f,i,j,a,h,e,g,c,c,j,h,g,d,f,f,d,d,d,b,i,i,j,b,d,d,i,a,b,f,f,h,a,g,j,c,a,i,b,e,a
i,g,h,c,h,a,h,g,b,d,e,i,e,f,c,h,c,b,i,f,a,i,a,j,b,i,h,e,c,f,h,j,a,b,j,c,g,d,b,f,c,c,f,j,h,f,e,c,a,b
j,h,a,a,c,a,f,e,g,i,j,c,f,b,b,b,c,i,h,f,f,e,c,h,a,a,d,j,h,f,a,d,a,i,h,i,i,b,i,j,h,e,a,g,e,h,g,c,i,f
c,d,j,c,b,f,b,d,d,i,c,e,i,i,c,j,i,a,j,j,d,d,d,g,d,d,g,f,g,c,h,i,i,h,c,j,c,h,a,h,i,i,h,a,g,j,g,a,h,f
a,j,e,c,h,i,c,c,a,c,d,d,i,b,f,g,e,d,a,g,b,f,d,g,e,c,c,i,e,i,g,j,g,h,g,i,a,f,h,h,a,j,g,j,e,a,f,j,b,d
e,f,b,b,d,a,h,e,a,e,i,a,b,j,e,h,e,i,b,b,i,d,j,h,f,g,j,a,j,b,j,d,g,d,e,a,j,d,b,f,i,a,i,c,h,c,c,e,h,c
b,j,a,b,j,i,a,d,h,j,j,e,a,a,e,d,a,f,h,h,a,h,a,h,c,h,i,a,d,j,j,j,c,j,g,d,j,h,c,b,d,e,b,g,j,i,j,b,d,h
b,a,d,g,c,f,j,d,h,f,g,f,e,j,i,j,j,c,j,a,i,f,d,h,c,b,e,c,c,d,b,b,a,d,c,i,b,i,h,j,a,d,c,c,c,c,h,e,b,h
e,i,g,b,b,i,d,b,c,g,d,a,e,h,b,j,g,e,i,d,b,i,j,a,a,d,b,g,i,e,e,h,f,e,a,b,j,e,f,h,a,i,i,j,j,h,d,c,f,c
f,b,j,b,h,a,i,e,j,a,f,h,c,h,e,b,a,g,f,e,e,g,g,i,h,d,e,f,c,b,h,h,j,i,i,c,e,d,g,f,i,b,d,j,b,b,f,h,f,h
j,h,a,i,c,g,j,d,a,f,i,h,g,c,e,j,i,b,d,d,e,c,j,g,c,a,h,f,c,a,i,j,b,i,b,d,f,f,e,b,a,g,a,e,i,b,i,b,i,h
b,e,d,f,g,i,h,e,c,d,d,a,g,e,j,c,b,d,c,g,f,a,g,e,i,c,j,c,f,i,b,j,i,e,a,j,d,i,c,f,i,c,c,g,b,i,b,d,i,b
d,h,i,b,h,i,e,e,h,f,b,g,f,a,e,f,a,d,j,f,g,c,i,g,g,b,e,f,f,i,g,j,e,h,e,g,h,i,h,i,j,g,b,j,f,i,e,j,h,h
g,a,d,d,a,d,d,b,d,j,i,f,d,g,h,e,d,c,g,h,c,i,j,h,c,a,g,i,j,a,i,j,b,a,i,h,c,h,j,e,f,d,h,f,c,c,j,d,b,i
h,e,j,f,j,c,g,h,a,c,f,e,i,d,d,f,a,a,a,b,a,a,d,i,a,f,e,f,b,h,a,c,a,c,i,b,b,c,h,c,f,b,h,e,b,i,j,a,f,a
b,j,d,i,e,g,h,i,h,j,a,e,e,j,f,d,f,g,f,i,i,h,c,a,a,i,c,g,h,c,h,c,a,c,e,c,f,d,a,h,g,e,g,g,c,b,j,c,h,g
b,h,a,j,j,c,i,h,d,h,h,h,c,a,f,h,d,g,a,d,i,j,c,c,d,g,d,f,g,j,e,f,d,i,b,h,d,c,c,b,h,a,b,f,e,f,g,i,j,e
f,e,b,h,b,d,e,g,a,f,i,b,a,j,c,c,a,f,i,d,j,b,i,i,e,e,j,j,g,h,b,i,d,f,b,i,j,g,f,j,h,f,b,e,b,f,j,a,h,g
c,d,h,f,e,j,g,d,j,j,d,d,d,c,h,b,g,d,h,h,a,b,d,i,i,b,d,h,j,a,d,a,i,f,c,g,b,e,c,b,i,c,j,i,h,f,h,f,e,h
f,i,e,a,g,g,a,b,d,i,h,j,j,d,c,a,g,f,g,a,e,c,a,b,d,j,b,g,e,d,g,h,j,h,g,a,d,a,b,a,e,a,g,f,i,b,c,a,i,e
e,b,b,j,j,i,g,e,j,e,e,f,b,e,g,e,d,a,i,c,i,e,b,f,c,c,e,i,h,h,a,g,c,f,g,g,a,e,i,b,c,j,d,g,j,c,c,f,i,a
b,e,c,a,d,b,d,c,g,i,d,h,a,i,e,f,j,g,i,h,b,b,b,b,h,g,h,d,d,g,b,c,h,g,j,i,h,e,j,j,j,i,b,d,h,d,i,j,g,h
a,g,f,f,i,e,f,c,j,a,f,b,g,f,j,a,j,c,j,g,f,j,d,d,a,c,e,g,j,g,j,e,f,e,d,d,h,h,i,i,e,i,f,b,e,j,i,f,f,h
c,i,e,c,e,c,j,j,h,e,a,c,d,e,f,g,g,b,d,i,i,c,a,i,i,a,a,b,d,h,j,h,c,d,b,h,h,a,b,h,g,e,e,e,h,f,a,c,i,f
b,e,f,a,e,i,c,e,d,g,f,a,h,f,g,d,b,j,g,h,j,b,b,b,j,i,a,h,j,f,e,e,j,j,i,a,b,i,c,a,b,a,j,a,j,j,d,e,g,i
d,f,b,f,a,g,j,h,h,b,c,h,h,j,e,g,a,c,h,e,h,j,h,i,c,b,i,d,h,b,g,a,f,i,d,i,j,f,f,a,d,a,a,c,i,d,a,h,e,i
j,e,g,h,h,f,e,b,f,e,c,a,a,c,d,f,b,d,f,c,j,f,j,i,a,h,g,i,g,h,j,d,j,c,b,e,j,g,i,b,a,e,i,e,e,h,b,e,j,i
h,b,g,g,h,j,i,c,c,a,a,j,f,g,a,h,i,e,c,d,g,b,h,j,j,c,g,h,f,i,j,a,d,a,h,h,e,f,h,g,c,c,j,d,i,j,a,i,h,c
i,c,f,d,h,b,e,h,g,b,j,h,b,g,h,i,f,e,a,f,g,h,a,b,e,g,h,j,b,d,i,e,a,e,e,h,g,h,a,g,f,h,a,e,i,f,g,i,i,i
e,b,g,b,a,c,g,j,f,g,j,j,f,c,h,e,j,g,a,i,c,e,e,h,a,e,e,e,f,a,e,b,i,d,h,b,b,a,f,f,i,g,i,f,h,a,i,j,a,i
i,g,i,h,b,g,c,a,c,g,i,b,j,b,c,i,f,b,a,i,a,b,f,b,f,i,d,d,i,c,j,b,h,b,d,c,c,g,c,j,j,d,b,f,h,c,d,g,c,d
b,b,j,h,g,e,j,e,b,g,e,g,h,h,a,j,g,b,i,h,b,h,j,c,j,e,e,f,g,b,j,a,i,g,c,i,i,f,a,i,f,h,d,e,d,g,i,j,a,c
b,j,f,g,i,f,h,j,i,e,d,j,c,g,h,c,c,h,g,g,i,h,d,f,b,f,f,b,b,g,a,h,i,h,a,e,f,g,g,b,i,h,c,e,g,h,h,e,j,d
h,f,a,g,d,a,h,g,c,a,f,i,c,g,c,e,g,a,d,c,b,e,g,g,g,j,c,f,h,f,c,c,e,f,d,d,f,a,j,f,b,a,i,c,f,b,h,a,c,f
a,c,f,d,e,i,b,i,c,j,j,j,a,j,d,b,g,g,a,c,b,g,c,f,g,c,i,c,e,a,g,j,i,g,h,c,f,h,e,j,a,b,h,c,j,a,j,e,j,c
b,h,e,e,j,g,a,c,c,d,d,a,i,c,d,e,b,i,a,a,j,f,e,e,b,e,f,j,j,i,a,d,j,h,j,h,e,e,j,i,c,i,d,b,d,i,i,a,c,g
j,j,f,g,e,e,e,f,c,j,j,d,g,h,c,e,j,d,c,e,g,f,c,a,g,b,b,d,g,a,d,d,a,g,g,a,c,b,h,i,a,a,d,j,c,i,d,f,c,j
e,f,c,j,f,b,e,d,g,a,a,f,e,j,b,i,e,b,h,h,e,j,c,a,h,b,h,g,e,g,h,a,e,a,j,a,g,c,j,b,h,e,i,j,a,h,d,i,d,c
i,e,e,j,i,h,c,g,b,e,e,h,j,d,g,g,c,h,c,e,c,a,h,h,e,i,c,j,e,j,b,g,i,i,c,j,c,c,f,g,h,f,b,h,f,a,i,h,j,b
e,i,i,d,g,j,h,e,f,e,e,f,g,e,h,c,d,e,c,d,b,e,c,a,g,c,g,d,f,f,a,b,i,g,a,e,d,a,i,a,b,j,h,j,g,c,c,j,a,d
f,c,c,a,j,i,f,j,h,i,f,c,f,a,g,f,c,d,b,b,h,f,a,j,j,i,e,b,i,g,g,g,c,c,j,e,f,d,d,i,i,i,d,a,f,f,c,f,i,a
f,e,b,b,j,g,b,i,g,b,a,i,f,b,j,f,h,e,f,b,c,e,a,a,i,d,g,f,j,b,g,g,a,b,c,c,j,f,i,h,h,d,d,d,c,a,j,a,c,j
j,c,h,e,h,c,h,e,d,g,c,j,i,h,i,g,g,e,d,a,a,a,j,i,g,d,i,j,h,d,c,b,d,d,f,i,j,e,e,g,c,g,c,g,h,j,j,j,h,e
e,d,g,e,i,f,d,a,i,h,f,i,h,d,c,h,i,i,b,j,j,d,i,e,h,c,i,j,g,i,c,b,g,g,c,j,h,a,g,c,e,b,h,g,c,e,g,h,e,e
a,d,a,j,b,h,j,e,j,d,i,a,e,i,h,a,d,d,c,b,c,e,j,h,j,f,i,i,j,i,d,a,d,j,a,j,i,e,h,f,b,g,a,i,b,a,h,h,a,g
h,b,a,d,j,a,e,c,f,h,b,g,a,g,c,i,g,c,f,h,g,b,b,b,f,a,j,b,i,h,a,i,e,e,c,j,f,b,g,g,j,h,d,g,g,a,h,i,d,g
a,f,f,i,c,b,b,e,a,c,a,d,i,a,c,g,c,i,h,g,f,b,g,b,j,h,j,h,d,i,f,c,f,i,j,g,g,a,i,d,e,i,c,i,j,c,b,b,j,d
g,f,j,i,g,a,i,h,e,f,j,h,e,b,j,h,g,i,e,j,f,g,d,f,e,f,h,g,e,a,h,f,c,g,c,i,g,a,h,e,h,f,j,c,j,g,f,d,f,i
c,c,f,j,f,i,j,c,c,j,g,b,c,c,h,i,a,e,j,c,f,h,h,a,e,f,a,j,f,a,c,b,d,h,j,f,e,c,i,h,c,a,d,d,f,f,f,h,i,b
e,e,i,a,c,e,i,a,d,c,a,h,e,e,a,b,h,j,a,f,g,d,i,f,b,i,f,f,d,e,f,b,f,b,e,b,a,h,c,i,i,i,j,c,i,h,e,i,d,h
f,e,h,g,h,h,f,g,j,j,a,g,f,d,i,f,a,h,j,h,a,i,f,b,a,b,d,c,e,e,c,d,d,f,g,f,h,h,j,d,h,b,f,g,i,f,g,e,e,g
h,e,j,a,e,j,g,h,a,e,j,j,j,a,g,j,h,a,h,g,i,f,f,b,c,h,a,e,g,h,i,a,e,j,f,f,i,g,j,e,i,g,a,j,c,g,i,g,a,j
h,f,d,e,h,j,f,i,g,a,h,i,h,h,a,a,f,e,h,i,h,i,g,b,i,i,b,c,f,c,j,a,e,f,e,d,a,e,e,d,b,h,b,e,e,h,f,a,b,b
f,e,d,j,d,g,a,g,a,e,a,f,j,c,j,j,e,h,j,j,a,a,i,c,i,e,g,h,c,i,i,e,d,f,j,i,f,e,i,a,d,a,a,e,f,b,c,b,f,a
d,f,e,j,b,h,b,g,b,j,g,h,b,j,j,g,a,c,f,i,g,b,g,f,h,g,e,d,e,h,e,b,j,h,b,i,e,j,d,i,h,i,a,d,b,f,a,d,e,d
b,d,d,b,e,d,a,f,f,e,h,a,e,j,e,e,j,c,a,i,d,a,g,j,h,f,h,g,f,g,i,b,f,i,e,j,i,c,b,j,b,j,g,d,b,a,f,a,e,d
b,h,f,j,c,b,a,d,e,a,a,a,e,d,d,i,i,c,i,j,j,b,h,e,g,b,g,d,a,h,i,b,b,h,f,i,c,h,e,g,h,i,i,i,e,c,d,e,h,e
a,h,i,e,e,f,e,i,h,h,b,d,i,i,c,a,a,g,d,b,c,d,e,f,c,i,f,h,i,a,e,i,a,h,j,c,h,b,h,h,i,f,e,g,a,d,j,h,d,a
f,b,h,j,d,j,h,i,e,j,j,i,f,e,f,c,h,f,e,j,f,c,e,j,j,g,d,a,f,h,c,h,c,e,e,g,f,d,c,d,e,i,e,i,d,d,b,c,d,h
d,b,j,d,g,i,c,c,f,f,c,i,f,b,f,d,a,a,g,h,i,g,f,f,b,c,b,j,i,c,i,e,c,j,b,b,h,h,b,b,a,e,b,g,g,e,f,e,e,h
d,h,i,i,e,c,e,j,e,e,d,j,a,f,e,d,h,j,g,i,a,b,g,h,a,d,e,c,e,e,j,c,h,e,h,c,j,g,f,e,a,c,i,a,j,a,j,i,c,a
c,a,i,b,h,e,b,e,f,a,g,h,a,i,b,a,e,a,i,e,b,a,j,g,h,b,f,i,g,g,j,c,d,e,d,d,g,h,j,g,c,d,j,d,d,d,f,d,h,f
b,c,a,g,d,c,b,j,j,b,g,i,i,i,j,e,g,c,a,d,j,h,a,f,i,g,j,j,f,e,a,d,d,d,f,j,a,d,g,i,f,a,f,j,f,d,g,c,f,c
j,h,e,b,f,j,i,b,h,h,h,a,g,g,c,g,b,a,a,c,j,h,a,e,h,h,f,g,e,g,j,j,b,h,a,g,d,f,b,h,d,i,b,g,b,g,h,e,h,d
b,d,j,i,f,f,h,e,d,j,f,d,e,b,j,d,h,i,d,c,d,a,h,g,f,f,g,i,b,j,a,a,j,b,b,a,b,c,i,g,i,i,a,e,a,b,d,j,d,e
h,a,a,j,a,b,e,e,j,c,j,j,g,b,b,a,i,a,i,f,i,g,g,b,a,j,d,f,h,h,c,c,j,a,h,j,h,j,h,f,b,c,a,d,b,d,d,g,g,f
h,i,d,c,f,h,j,b,g,a,c,e,c,b,d,a,f,c,i,j,g,d,i,d,e,e,c,j,g,f,g,d,e,d,b,e,d,d,j,i,i,i,d,e,f,i,d,f,j,i
d,g,d,c,i,d,f,e,h,i,a,f,a,f,h,e,i,j,h,h,e,b,i,c,b,f,d,e,b,b,g,g,e,b,b,j,f,c,i,d,j,i,j,i,h,b,a,j,c,d
c,f,i,e,i,i,j,a,a,g,b,c,d,f,f,g,a,i,j,b,g,d,c,c,f,c,a,j,h,b,f,i,a,g,d,e,a,e,g,e,g,i,h,a,e,j,g,a,c,e
b,b,j,f,e,d,e,b,a,f,j,f,d,b,f,c,j,f,a,h,h,e,a,b,h,i,g,e,h,e,h,h,d,i,c,a,e,a,e,h,a,g,f,f,d,f,j,d,b,b
j,d,f,f,f,c,f,j,c,f,d,i,g,d,h,i,i,i,c,e,f,d,f,h,c,j,c,e,i,g,g,i,h,f,g,h,e,c,c,h,g,g,h,f,j,g,f,g,b,h
d,b,i,d,d,c,a,f,e,i,a,i,j,c,f,h,b,j,h,g,f,c,i,b,h,e,c,i,g,e,b,i,f,e,d,f,b,a,e,a,a,f,j,b,i,d,d,i,b,f
a,f,d,c,i,e,a,a,b,d,c,i,e,a,h,h,h,b,c,a,e,a,d,d,d,g,f,i,i,f,b,a,f,g,i,h,h,e,j,h,j,i,e,e,f,c,c,j,c,g
e,a,a,d,d,d,i,c,c,a,g,h,i,g,b,b,d,g,f,i,e,i,a,h,g,g,i,j,j,g,g,g,f,b,f,c,e,d,f,g,g,d,a,g,e,a,g,e,h,a
a,c,d,i,j,b,d,j,j,a,e,b,c,f,f,c,c,g,h,b,c,g,i,a,b,b,f,c,j,d,f,h,d,b,h,e,a,f,d,c,d,j,d,f,j,b,f,a,b,g
a,g,i,h,h,g,j,d,c,g,h,g,f,h,e,g,j,e,f,i,h,e,c,h,b,c,b,f,a,i,d,e,d,f,f,b,g,e,e,f,g,e,c,c,c,e,d,c,b,g
j,c,b,c,h,e,e,c,d,d,d,e,c,f,c,j,j,f,h,i,f,g,i,b,b,i,e,d,i,a,i,g,a,i,g,b,d,j,f,b,c,e,j,e,h,f,c,c,i,e
c,f,h,b,c,a,f,f,h,j,h,g,i,h,f,g,h,g,c,c,f,a,g,h,h,b,e,e,j,a,e,c,g,a,g,i,c,g,g,i,h,c,j,e,a,j,d,j,e,e
d,j,g,i,d,f,d,j,b,f,h,a,f,e,b,i,f,h,e,b,f,j,f,f,a,h,b,f,j,c,i,c,j,a,i,f,i,h,b,f,b,e,i,g,h,a,f,a,i,j
g,i,g,i,h,f,g,i,d,b,h,d,e,g,e,h,c,d,f,c,h,e,f,f,i,a,j,a,c,i,a,f,c,g,c,j,d,i,e,i,f,e,e,c,b,i,i,i,b,g
c,i,a,f,b,a,f,d,g,b,b,i,c,f,h,i,a,f,d,j,f,b,b,b,f,h,a,f,j,g,i,d,f,i,f,c,c,g,b,g,j,d,b,b,a,d,d,d,c,a
g,j,j,i,f,d,f,e,a,d,h,i,e,h,f,d,e,j,b,j,j,e,f,c,f,h,j,h,d,i,c,j,a,c,f,h,d,i,f,c,a,f,j,b,a,b,g,d,b,d
f,f,h,i,d,a,b,b,i,c,g,f,i,d,j,f,j,d,a,c,b,d,c,c,d,b,c,f,a,e,a,e,c,c,i,c,c,b,b,c,f,d,i,i,b,g,c,h,i,d
c,i,i,a,c,d,i,b,f,g,g,f,e,a,b,f,i,i,g,a,f,e,g,c,g,c,b,j,f,g,b,c,f,h,e,g,a,c,c,f,e,a,j,e,d,c,e,e,c,d
g,h,a,d,a,j,f,d,d,d,d,j,e,d,i,d,b,f,f,f,j,a,b,d,h,a,j,h,a,f,b,d,i,b,d,d,e,e,b,e,f,c,i,e,f,i,f,c,g,f
h,c,d,d,f,i,c,d,f,h,e,a,i,a,c,b,i,h,f,g,j,a,c,c,e,g,h,i,f,i,g,c,g,h,i,d,e,g,g,h,j,h,f,a,d,i,a,e,f,e
c,b,j,h,f,j,d,f,d,a,b,a,e,b,a,g,h,i,e,f,i,c,f,a,g,c,f,i,d,h,i,j,f,d,a,g,b,c,d,a,i,d,d,f,f,a,i,f,c,b
i,d,b,i,h,g,i,i,a,i,j,e,f,h,e,a,i,b,j,a,a,c,i,j,h,a,c,j,f,b,a,f,j,h,h,c,a,g,b,e,f,d,j,g,j,a,h,j,g,a
c,h,b,h,c,b,j,g,d,j,d,i,e,j,b,c,b,h,c,e,d,c,h,d,c,c,i,d,j,f,e,h,h,a,a,b,i,e,c,i,d,c,c,f,g,h,a,f,b,i
h,j,c,h,b,j,f,e,e,g,d,a,j,d,i,a,f,h,a,g,b,h,i,d,f,f,d,f,j,e,f,f,d,b,g,a,h,b,g,f,h,h,f,e,j,c,c,h,h,j
i,g,j,a,b,b,b,g,f,g,e,d,j,a,j,g,h,d,d,i,d,f,g,d,h,g,g,b,b,e,i,c,j,j,a,g,h,g,d,c,h,c,j,i,c,e,j,d,f,e
b,d,j,j,b,g,b,f,c,c,a,i,j,h,e,c,b,j,h,e,b,j,j,c,f,f,i,e,i,e,g,b,d,i,j,j,i,i,d,j,d,h,i,b,f,h,h,i,h,f
h,i,g,e,b,g,c,g,i,e,d,e,c,e,d,j,h,d,i,c,b,d,c,b,b,a,d,j,a,g,e,c,f,a,d,f,c,f,h,h,f,c,e,j,i,a,e,i,b,g
c,e,c,i,c,h,g,c,f,b,d,f,a,d,c,h,a,d,c,c,b,e,h,a,e,e,c,f,b,h,c,c,a,c,i,d,b,c,f,b,e,i,h,h,b,g,c,h,i,i
e,h,g,f,h,i,i,g,a,j,b,j,b,e,b,f,h,e,f,i,b,c,h,h,a,a,a,i,c,g,a,d,f,h,c,j,a,g,i,b,h,j,e,b,b,a,b,a,f,h
d,j,g,f,d,a,f,f,f,h,i,f,d,c,b,b,g,f,d,g,a,d,d,c,j,g,h,g,a,c,a,h,c,a,i,a,f,f,f,h,f,i,e,h,d,i,e,a,c,a
i,a,b,h,f,c,b,b,h,h,f,b,e,b,g,g,f,e,h,b,f,f,i,d,e,c,e,g,e,h,j,c,g,e,g,d,b,f,e,f,a,j,h,i,c,d,i,g,c,a
b,i,i,d,j,e,j,f,f,j,d,a,e,j,e,e,g,d,h,f,h,g,g,b,b,j,h,e,c,a,c,g,d,c,b,e,j,b,a,b,e,h,i,a,g,j,d,a,e,b
h,a,j,b,i,j,j,d,i,d,a,b,f,g,e,f,b,b,h,g,a,a,b,b,d,f,i,i,i,b,e,g,h,g,d,e,i,d,a,g,d,f,a,h,j,c,f,d,f,a
f,c,c,d,i,e,g,i,g,d,a,d,e,a,h,g,f,e,f,h,c,h,e,e,i,a,g,c,j,e,b,h,e,a,g,f,i,h,h,d,j,g,d,i,e,c,f,j,c,c
c,j,f,d,c,g,f,j,j,a,c,i,b,g,h,b,f,d,j,g,f,i,g,a,i,g,i,e,f,c,j,c,g,a,h,h,c,f,j,i,h,g,d,b,j,d,e,g,f,j
b,c,e,j,g,i,f,h,h,d,b,d,e,c,c,i,e,b,j,f,c,f,g,f,j,d,i,e,b,g,i,c,h,b,d,d,j,c,h,c,e,f,d,e,f,f,j,c,j,i
i,e,d,e,j,b,a,a,d,j,d,h,h,j,d,b,j,g,h,b,a,c,g,c,d,e,d,d,g,a,a,f,i,b,c,h,d,f,b,f,d,e,e,j,e,d,h,b,c,j
a,e,h,i,i,a,h,c,i,g,j,a,g,f,j,b,c,i,j,f,b,j,j,g,h,i,a,i,h,i,i,g,e,g,h,b,b,c,b,g,d,d,e,i,a,c,c,f,d,i
i,a,c,j,e,c,f,g,f,a,g,e,j,b,i,g,h,i,e,a,b,g,g,f,g,f,j,h,j,i,e,e,i,b,e,g,j,g,g,f,b,a,e,e,f,d,a,d,g,f
f,c,a,j,g,e,h,d,j,j,a,h,c,h,b,j,b,e,d,g,j,a,d,f,c,d,d,g,i,d,g,b,j,e,a,j,b,i,b,e,e,e,a,f,f,i,f,h,d,c
h,f,e,d,a,f,f,j,f,g,h,d,j,c,g,h,d,b,i,d,d,b,g,h,d,i,j,c,b,b,a,h,c,g,d,f,f,g,e,d,b,f,a,j,h,c,a,i,h,g
j,j,i,e,j,b,b,j,d,e,c,j,j,b,h,c,e,d,d,e,f,h,j,i,b,f,i,i,j,c,d,b,a,c,c,f,i,a,f,j,e,i,d,i,f,f,a,a,i,g
e,a,b,b,j,d,j,g,g,g,i,h,d,f,e,j,h,b,d,e,h,b,c,c,g,b,d,f,f,i,h,h,g,j,g,i,j,e,g,g,e,b,d,g,h,c,f,c,e,e
a,j,g,b,g,a,c,f,f,a,d,d,h,d,h,g,g,c,f,g,j,g,d,g,i,j,g,g,j,c,f,e,e,b,g,h,b,e,e,f,d,d,j,f,c,i,b,d,f,g
e,a,h,e,f,j,i,e,a,b,a,h,d,j,h,i,b,e,h,d,e,f,e,b,a,f,g,i,b,b,e,f,d,i,h,j,c,f,b,h,d,h,g,h,h,d,j,c,c,f
j,b,f,a,i,a,f,c,e,g,a,g,f,c,i,b,e,f,d,g,j,h,h,i,e,b,a,e,e,j,a,a,a,c,b,e,j,j,g,e,c,a,f,i,i,j,e,a,a,c
e,h,g,h,d,i,b,i,g,i,e,j,g,j,j,d,a,a,g,c,f,c,a,e,f,i,d,h,c,h,g,g,g,f,a,d,g,i,e,a,e,d,j,c,g,j,e,f,i,e
e,d,j,g,f,b,h,e,i,c,a,e,i,i,h,f,i,c,b,a,h,g,e,c,i,b,b,h,h,h,a,c,b,a,i,f,e,g,i,d,h,d,i,i,f,j,e,d,c,j
g,d,b,i,h,i,c,a,f,c,d,j,h,g,j,g,g,b,b,i,b,e,b,b,a,e,g,e,f,b,a,c,i,j,b,g,g,c,j,a,h,b,a,b,a,e,d,i,b,h
