var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100
f,q,p,b,s,q,i,r,j,o,q,t,t,c,p,r,g,k,m,b,q,t,d,k,a,t,j,r,j,g,b,p,t,n,l,q,o,p,d,i,r,r,o,r,t,n,p,i,c,r,h,n,c,h,n,q,q,o,n,q,n,s,s,l,r,c,i,t,r,l,n,f,a,h,o,r,p,n,r,b,r,k,e,c,f,m,k,p,f,g,r,t,b,r,o,q,k,k,c,c
s,a,t,b,p,h,p,g,p,d,c,k,i,l,i,j,o,n,n,p,n,d,t,a,r,o,j,d,a,g,t,n,s,i,f,q,q,j,k,b,o,n,a,m,s,o,f,h,e,c,f,q,q,n,j,g,l,a,c,m,j,b,p,m,r,p,e,c,b,e,o,h,g,h,g,t,o,f,f,h,d,c,t,d,i,a,e,d,j,f,t,f,r,c,j,f,d,a,q,l
n,b,i,m,o,l,a,a,m,f,h,i,b,d,h,e,c,a,l,m,j,c,g,l,o,h,t,l,k,d,d,k,g,e,c,p,q,g,a,d,k,i,h,i,s,i,s,r,t,p,s,f,t,c,c,s,o,o,g,t,k,k,o,s,r,n,s,t,h,a,n,d,c,m,r,j,o,f,c,m,s,f,f,h,o,c,r,m,t,g,k,a,t,f,n,c,b,s,o,r
b,c,k,f,o,o,d,i,t,o,p,o,e,k,d,e,s,h,r,g,e,s,e,e,t,q,o,q,j,r,e,k,g,r,h,n,f,l,j,k,c,r,p,t,m,i,i,g,r,k,n,q,c,q,k,k,q,l,i,i,m,a,k,k,f,t,q,b,q,g,s,d,d,r,d,n,g,l,p,c,q,e,n,f,d,j,n,f,a,r,k,t,s,d,c,c,l,p,j,d
e,p,s,k,j,q,o,e,r,b,t,q,l,m,r,n,l,j,d,q,c,o,l,s,t,r,a,o,o,l,h,l,g,r,k,k,q,a,g,a,l,f,a,o,s,m,a,l,m,r,l,i,q,t,m,e,k,c,b,i,d,p,j,r,o,g,r,t,d,j,n,k,q,g,b,l,r,s,f,g,j,d,e,n,d,i,o,s,d,t,j,d,m,m,c,l,h,a,t,f
c,o,f,q,p,p,d,a,l,e,e,o,a,n,d,p,g,c,s,r,c,g,t,s,m,s,g,p,f,q,s,f,j,c,n,e,r,p,e,h,j,f,o,m,l,m,l,l,g,t,j,f,g,c,i,p,f,g,o,c,o,n,r,c,k,q,q,c,k,k,m,g,g,a,o,p,q,q,t,h,r,a,r,f,p,j,m,j,d,l,r,m,o,r,t,b,o,s,d,m
a,r,d,t,l,j,b,k,l,s,c,n,e,o,a,f,t,f,r,a,l,b,f,l,h,h,e,c,e,o,n,p,n,p,t,f,d,a,a,f,b,f,r,f,r,g,e,i,g,t,k,s,o,k,d,q,s,h,t,d,k,g,n,c,r,g,b,p,q,r,s,k,k,f,p,k,k,h,l,e,p,g,l,a,i,g,p,n,s,s,l,q,l,q,t,q,m,q,b,p
f,s,q,g,t,t,b,r,l,b,l,r,p,q,r,o,f,q,n,h,l,b,l,n,k,m,c,r,t,f,m,s,d,k,r,q,h,e,a,n,o,f,n,m,i,c,a,b,b,i,c,r,p,q,d,t,f,l,t,e,p,k,g,n,j,t,a,g,n,e,g,t,k,i,q,q,p,n,k,d,b,e,g,e,f,c,s,r,o,l,f,m,r,n,o,d,n,d,a,m
j,c,i,p,l,o,c,q,g,s,b,d,f,g,k,l,a,c,q,m,m,d,d,h,o,g,e,s,s,k,e,j,c,n,h,k,t,k,o,j,a,k,s,e,a,f,o,j,f,d,t,s,r,k,f,q,f,b,n,l,t,e,s,e,g,b,h,i,m,s,m,a,m,f,o,a,r,h,g,d,q,g,o,i,n,k,b,n,h,a,p,m,i,j,p,l,q,o,m,o
g,q,e,m,d,r,f,e,n,j,b,j,i,m,h,n,a,l,j,k,l,i,l,j,f,f,t,r,t,s,r,e,n,m,r,r,d,k,a,h,q,g,m,l,p,i,j,o,h,g,g,b,r,l,t,o,g,i,r,b,o,s,h,a,o,e,k,d,c,f,h,f,o,m,l,s,p,l,l,d,r,j,t,m,o,o,q,o,k,q,t,q,i,p,t,k,e,p,r,t
i,l,m,p,m,o,s,m,p,t,j,b,r,d,p,o,i,d,a,n,o,h,h,t,d,p,g,a,d,h,o,n,j,c,i,m,p,r,d,l,n,d,b,r,b,l,m,q,a,m,i,r,a,o,k,t,k,m,c,j,k,r,n,r,g,k,m,o,h,g,j,k,p,r,d,d,d,g,r,p,t,f,c,j,j,b,h,n,b,k,j,g,b,l,b,j,d,d,d,g
l,t,c,n,t,b,a,g,p,s,n,k,k,k,p,b,f,b,t,d,j,t,d,e,d,s,r,f,n,o,c,h,d,t,n,h,c,k,k,m,i,a,j,c,p,h,f,c,p,i,o,s,h,j,i,l,q,f,i,l,b,d,n,n,s,o,c,t,j,n,e,s,i,m,t,e,h,r,k,r,d,a,d,o,k,r,p,t,k,b,k,t,m,n,l,c,p,o,q,j
p,e,f,e,t,k,d,n,f,i,r,c,t,b,t,a,k,n,p,d,t,m,i,m,l,f,t,r,f,l,n,e,l,p,a,q,m,e,t,c,g,a,s,q,h,k,i,l,r,f,t,m,b,m,j,k,b,f,p,o,c,o,n,p,c,q,k,s,a,l,q,q,p,p,q,b,o,q,q,q,a,f,l,g,b,q,c,q,i,n,p,j,s,d,b,e,o,f,l,i
f,l,p,m,l,m,r,r,r,s,q,q,s,e,j,n,m,k,e,d,b,j,f,g,h,e,l,j,g,f,h,c,r,c,i,t,s,b,k,b,q,t,m,t,t,r,n,h,n,d,e,r,p,b,o,s,d,q,l,o,l,f,r,b,q,t,j,f,l,q,b,k,h,p,m,h,q,d,l,h,h,d,l,a,p,l,e,n,n,p,d,f,s,s,q,s,e,j,t,r
s,n,r,c,e,q,p,o,g,o,i,i,o,i,h,d,j,f,i,a,c,q,d,e,c,g,i,n,k,g,g,s,j,r,c,l,c,b,t,m,t,q,d,p,o,b,i,l,i,q,r,d,e,n,k,o,k,c,r,g,j,g,f,b,q,g,a,b,q,h,g,k,o,a,f,k,f,g,h,i,s,l,q,n,k,r,q,b,r,n,f,o,g,n,t,b,r,e,e,c
i,e,o,i,a,j,r,k,k,r,r,f,d,l,p,e,m,n,o,q,q,f,q,g,d,o,p,g,l,i,e,k,q,m,m,l,o,n,g,a,n,k,m,p,t,j,s,h,t,e,a,g,t,t,l,l,g,p,m,e,j,p,m,n,p,q,q,k,p,e,p,l,o,j,p,s,r,l,g,o,d,r,s,n,i,m,q,q,q,c,d,s,c,m,l,h,n,l,n,g
g,p,g,k,c,k,a,b,a,a,m,l,j,e,l,j,s,o,b,m,n,g,e,j,d,f,h,t,a,p,m,i,f,m,q,t,p,a,h,j,h,q,l,c,f,e,c,i,r,t,n,n,o,c,c,k,r,i,g,i,c,s,n,t,t,o,b,n,i,b,n,a,j,e,q,t,h,a,s,p,j,j,f,a,q,k,l,k,l,t,l,g,q,t,g,d,s,m,j,h
o,g,e,e,k,i,p,k,h,g,l,q,q,a,o,h,r,r,h,q,r,q,e,k,l,p,g,t,j,i,l,c,l,c,l,g,t,p,p,c,g,f,l,g,n,q,c,i,k,d,c,s,q,d,n,l,i,h,j,j,g,r,f,s,d,i,p,e,c,j,n,t,c,r,o,l,h,n,s,k,c,e,j,g,h,c,s,d,t,q,j,q,q,i,g,k,f,r,s,q
n,s,s,k,g,m,p,l,j,c,j,h,b,r,m,r,e,m,m,j,g,o,h,h,a,l,h,a,h,q,o,d,e,m,t,h,f,q,p,e,p,t,h,r,h,j,n,f,o,o,t,l,o,q,l,c,e,o,f,r,o,s,k,o,s,r,l,m,r,d,s,l,i,c,r,i,o,f,o,d,r,i,c,o,k,q,e,t,n,p,g,m,j,e,a,i,l,e,s,i
d,j,m,f,g,b,j,c,q,d,a,c,b,j,m,h,q,n,a,l,c,i,t,i,f,b,b,s,l,m,f,p,o,d,l,c,a,p,m,d,t,o,m,r,q,i,o,n,f,i,l,r,h,c,o,b,t,i,o,a,o,t,e,e,c,d,m,n,s,f,k,c,p,r,a,a,n,l,i,o,f,a,s,p,a,b,s,b,p,j,f,c,s,a,f,n,r,k,g,g
k,j,p,n,a,j,i,o,h,r,t,q,l,j,h,d,f,l,g,b,e,j,f,k,d,g,m,o,d,n,e,t,n,p,m,n,r,d,m,s,b,b,j,a,h,d,a,a,p,m,p,r,m,b,d,c,o,d,r,h,b,k,q,i,r,d,m,n,n,j,h,o,p,m,c,b,c,e,s,b,h,g,g,o,c,a,e,a,a,h,m,s,p,d,e,i,t,s,l,a
l,o,p,h,f,g,h,h,o,q,j,o,o,g,h,q,n,s,n,t,t,s,g,q,f,n,q,f,a,s,j,q,s,n,s,n,l,g,d,r,q,m,r,k,k,p,o,t,p,c,t,t,r,r,k,f,o,b,q,l,n,a,g,g,t,p,d,t,h,q,q,h,o,a,e,g,t,t,k,t,k,j,d,n,g,g,c,e,j,t,b,k,h,d,n,k,r,d,g,d
a,l,c,k,l,s,n,q,q,m,d,f,e,g,d,a,p,h,f,m,r,o,n,l,c,c,b,m,h,d,c,h,g,c,a,l,h,h,q,i,k,e,p,d,j,d,n,q,t,p,q,j,c,p,t,b,p,d,e,o,t,t,k,i,h,k,g,h,d,g,a,d,p,q,l,f,l,o,i,n,k,f,i,k,t,r,h,m,t,h,a,b,l,n,c,t,m,h,j,n
g,j,n,c,k,a,h,c,s,l,t,f,h,f,k,s,i,n,e,c,o,f,l,p,s,q,p,q,r,c,m,s,b,o,t,s,m,j,f,l,l,n,o,k,a,o,n,l,k,s,f,o,d,q,b,i,o,a,i,c,c,d,k,n,c,r,c,i,j,h,l,g,o,a,c,g,s,m,f,e,l,k,i,i,s,q,d,c,p,s,j,m,k,t,b,a,a,l,e,k
q,s,c,d,i,h,j,j,n,j,t,f,c,d,h,b,a,t,b,k,c,h,l,b,q,h,h,o,m,e,d,p,l,o,a,q,j,q,o,m,h,o,g,m,p,n,e,t,p,l,i,q,a,q,g,a,e,t,p,c,a,d,j,t,s,a,e,m,n,r,i,q,e,t,d,h,k,t,n,g,s,e,j,c,a,d,g,j,m,a,e,s,h,o,j,f,i,b,q,a
h,a,c,t,l,q,o,g,g,m,r,b,i,q,c,k,k,p,f,b,k,s,f,t,j,c,b,r,a,o,o,n,k,g,e,c,i,t,g,p,k,i,n,i,l,c,d,c,g,b,n,p,b,b,g,m,j,s,m,f,q,r,o,p,j,g,r,c,b,q,f,i,i,k,c,n,r,b,c,h,d,a,j,j,h,l,p,t,j,s,l,b,i,e,n,q,a,s,m,t
b,c,b,b,f,r,k,e,i,n,a,a,f,q,o,t,h,r,n,a,l,r,i,k,n,g,p,l,p,p,d,e,n,n,h,b,m,p,o,a,n,h,a,f,o,q,g,d,q,l,o,a,a,n,n,j,p,o,c,k,r,h,i,p,f,g,t,d,o,r,o,q,a,l,c,i,c,e,p,f,a,l,g,n,j,a,e,j,p,o,e,e,a,t,e,q,h,m,t,g
a,b,l,g,o,l,p,m,t,a,h,a,n,i,k,r,d,e,r,s,c,d,o,a,o,c,g,l,p,d,d,c,g,g,m,k,o,d,m,q,m,p,g,p,i,q,e,s,r,m,o,a,l,r,r,f,o,j,f,g,q,n,j,s,c,k,b,h,t,m,o,t,i,o,i,f,k,r,m,l,r,s,t,f,m,m,s,a,a,o,c,a,e,j,f,g,d,t,q,j
h,p,t,d,h,i,k,a,g,k,e,l,s,m,t,g,s,m,g,j,h,r,q,c,i,a,q,r,r,m,d,p,n,r,b,e,f,o,d,l,c,h,n,i,s,i,b,q,h,l,i,t,p,b,a,n,h,q,p,b,h,r,t,t,t,l,j,s,h,d,o,h,a,a,g,q,j,r,m,b,g,m,e,c,f,g,t,d,i,i,t,i,r,k,k,l,q,b,k,c
n,t,s,g,n,a,p,s,i,n,s,t,k,o,h,p,i,m,k,c,k,i,h,o,j,a,f,h,p,j,p,e,o,s,p,k,j,g,t,b,b,d,g,q,d,r,d,e,b,h,m,d,l,m,o,g,f,i,i,i,d,j,r,s,b,b,d,c,k,j,l,t,r,t,c,k,o,t,d,f,o,i,l,e,i,f,n,k,o,h,m,e,n,f,n,r,k,a,t,o
s,p,n,p,s,m,d,q,i,g,e,g,m,m,g,r,c,o,l,m,e,a,m,i,a,d,h,p,j,d,p,i,c,s,g,c,i,l,c,t,j,k,r,d,l,t,g,d,s,f,g,r,q,g,e,l,c,c,h,a,i,q,o,s,n,q,h,o,e,q,b,a,l,l,j,b,p,o,e,t,s,i,h,e,f,t,g,t,n,f,i,c,e,q,f,q,q,r,c,l
j,p,l,g,a,h,r,r,q,q,t,b,b,l,e,h,h,c,n,h,q,r,i,g,n,k,l,j,m,p,d,d,i,c,i,i,d,r,g,c,t,i,k,m,l,l,r,l,o,r,o,o,i,m,a,a,n,t,m,o,c,b,n,t,f,t,p,l,s,a,k,n,j,d,r,d,n,k,l,k,n,r,j,h,s,t,e,k,g,h,k,t,i,c,m,q,k,g,i,f
c,o,f,n,d,k,f,h,a,l,p,c,q,l,g,j,j,h,j,a,c,a,e,m,e,l,l,t,g,h,f,t,k,t,c,d,a,i,b,q,c,q,f,c,f,n,g,q,i,j,d,j,l,g,o,o,r,e,r,a,h,q,i,b,e,r,n,h,l,r,g,h,q,t,s,d,h,c,a,m,r,e,o,i,q,n,m,c,q,o,f,q,c,i,h,q,e,t,s,e
f,h,f,m,o,i,e,r,c,g,o,h,k,g,k,d,n,t,n,f,g,f,q,b,n,a,i,q,h,k,h,d,r,n,k,r,p,f,h,t,j,i,t,j,h,f,m,i,a,i,s,l,k,r,t,p,i,e,r,l,c,q,k,j,l,s,j,c,c,r,s,m,a,t,g,t,b,f,q,f,j,n,d,e,o,e,n,h,f,e,s,a,e,k,o,t,f,h,j,d
h,s,c,k,r,b,n,t,j,s,j,t,k,j,k,n,m,m,n,a,b,q,i,c,f,f,i,g,h,m,l,q,b,c,b,r,h,g,p,e,c,b,i,f,l,i,e,h,d,g,s,c,p,e,h,j,t,e,q,f,j,q,h,b,s,s,i,b,s,r,i,n,p,g,n,m,o,f,a,b,f,f,g,t,e,r,l,g,t,f,h,a,p,k,s,h,n,d,m,m
m,n,c,c,b,i,p,f,e,g,i,k,e,r,b,b,s,p,c,j,i,r,q,r,f,s,k,i,l,d,n,k,i,h,m,q,g,n,c,n,g,n,f,f,r,r,t,g,q,h,h,s,p,b,m,n,e,q,s,i,c,i,f,k,k,t,g,r,i,f,q,b,d,o,p,r,i,o,s,s,r,j,e,c,j,n,s,r,g,r,m,o,b,c,i,o,f,h,c,c
e,h,o,a,s,r,n,q,e,o,o,d,s,b,i,f,b,g,j,j,c,j,m,f,j,n,l,q,o,m,k,l,g,p,d,j,e,p,a,t,a,t,l,p,f,e,t,p,c,o,i,e,n,q,o,l,e,r,j,d,f,s,t,o,l,j,c,l,h,d,o,q,m,m,j,g,d,o,b,e,m,a,q,j,n,h,g,h,j,n,t,s,p,f,m,f,l,n,e,b
m,f,k,o,k,o,g,c,k,m,a,c,i,s,p,d,a,l,h,o,j,r,c,k,i,m,j,d,o,k,k,n,b,l,a,r,c,c,g,r,b,s,s,n,k,r,l,b,j,i,j,q,t,b,s,j,n,c,g,k,m,r,t,b,l,f,p,p,t,m,n,d,l,k,h,j,s,k,o,f,s,r,f,n,f,k,l,t,k,k,e,o,n,g,f,e,t,q,h,l
s,g,o,k,j,o,l,r,t,h,j,d,e,e,p,i,m,h,b,p,e,e,e,p,f,i,k,p,m,l,m,e,c,e,p,b,d,p,e,g,s,c,t,a,d,s,r,e,g,r,k,e,b,r,a,n,m,l,n,l,e,h,k,l,c,s,m,t,m,j,n,i,p,m,h,l,m,o,m,g,l,r,q,g,j,o,g,t,n,d,r,l,p,d,j,j,i,a,q,k
a,i,o,d,f,t,p,h,o,b,j,d,r,o,a,j,r,h,c,m,f,l,l,r,e,k,i,g,a,i,s,k,a,q,b,f,h,h,r,a,k,t,r,e,m,s,d,p,q,o,h,n,e,r,p,r,c,t,h,l,i,t,r,f,k,e,b,t,a,g,g,d,c,q,c,p,s,o,m,o,e,j,k,o,d,f,t,g,f,q,g,k,b,q,l,m,l,b,a,q
h,s,f,m,p,i,h,e,t,b,k,j,b,s,i,t,k,h,c,g,l,r,a,b,m,o,n,p,t,g,r,n,n,f,e,k,e,g,d,q,i,d,m,l,s,i,d,l,h,k,j,h,a,d,s,t,h,h,h,r,j,s,n,r,g,e,i,g,l,h,c,d,t,c,g,q,n,p,q,i,s,g,p,h,t,l,h,o,q,g,r,g,m,i,h,i,b,m,c,i
o,d,q,g,p,g,c,r,q,s,s,i,p,m,c,e,g,a,r,q,l,g,s,l,s,i,t,i,b,t,m,b,j,k,t,i,p,e,r,n,k,n,r,e,k,s,h,o,d,h,s,s,f,b,l,i,b,b,k,f,i,s,p,s,b,c,l,f,e,s,a,p,t,l,i,p,n,i,q,e,i,s,o,f,q,j,s,h,l,t,p,g,p,p,t,b,f,t,d,h
p,l,k,s,i,o,q,h,f,s,t,o,b,p,o,e,k,a,l,a,c,s,l,s,m,c,s,d,k,h,g,c,b,q,b,o,p,g,f,r,a,t,k,k,p,p,j,i,e,j,k,l,i,i,i,a,b,a,f,b,d,f,o,p,d,t,t,k,s,d,f,l,q,l,k,o,m,j,h,p,j,h,f,c,a,p,b,r,r,n,f,j,r,m,n,h,o,l,b,k
o,e,i,e,h,p,s,t,a,n,s,g,l,s,s,d,a,o,t,r,b,q,c,p,q,t,l,d,k,m,o,q,k,j,k,f,o,g,n,e,i,f,c,a,l,o,a,j,s,c,m,n,d,b,l,l,p,g,g,c,t,c,s,r,g,j,l,i,i,i,h,c,c,d,t,a,p,h,a,r,p,c,i,g,b,i,r,h,o,s,t,p,p,n,i,p,k,d,k,p
b,d,j,s,o,k,b,c,m,b,k,d,r,j,n,b,l,h,t,m,f,c,o,d,b,p,i,q,h,t,s,t,m,i,d,h,g,q,p,n,o,q,n,c,b,d,c,n,e,e,o,p,h,k,g,n,m,p,f,e,o,a,s,h,r,l,f,g,s,b,q,l,k,n,o,f,a,s,r,b,r,e,s,o,j,n,r,f,r,f,j,d,g,l,n,r,d,t,l,a
f,k,d,k,r,s,i,d,i,d,m,t,o,e,c,s,b,r,f,f,j,m,q,i,d,p,e,o,q,m,c,r,f,o,h,t,p,h,m,s,l,q,d,m,h,m,q,r,e,e,o,m,k,f,t,g,l,q,c,p,p,o,k,e,d,i,p,g,k,f,g,g,l,r,q,l,a,m,g,i,r,j,k,p,q,r,p,q,j,c,q,k,d,o,a,k,d,g,q,l
g,s,e,e,n,k,t,n,o,t,a,l,c,h,g,k,a,j,h,n,c,f,m,b,s,j,m,o,g,n,a,c,m,l,c,c,e,n,r,a,b,j,a,i,q,o,g,b,b,g,f,p,t,d,i,m,q,q,p,l,i,i,r,r,j,e,f,l,i,a,a,n,s,i,l,f,i,g,t,j,t,i,s,k,j,p,r,b,g,q,a,d,o,g,b,q,h,h,c,p
a,m,o,q,s,q,e,a,m,p,e,n,n,d,j,b,g,b,g,s,l,b,q,r,e,l,q,n,c,d,s,k,h,q,d,i,a,j,j,g,c,k,s,g,j,s,e,t,r,a,h,p,l,r,a,g,c,j,b,e,i,t,r,i,l,t,c,s,p,h,h,p,g,b,b,a,i,i,l,e,i,j,r,p,h,l,g,m,i,o,q,n,g,k,r,m,c,c,t,o
t,f,e,p,t,a,m,b,d,b,l,e,n,t,p,c,g,q,e,g,i,e,a,q,m,d,r,l,e,h,n,r,a,t,g,e,b,a,l,d,m,b,h,t,q,g,r,d,e,a,h,m,i,e,a,c,f,j,d,t,h,q,n,q,i,l,a,f,n,h,q,m,q,c,g,c,j,n,g,k,f,n,f,m,s,l,j,i,n,k,s,d,o,d,h,m,p,b,h,c
g,k,p,c,f,n,r,k,o,f,a,m,h,o,a,f,b,f,t,i,h,p,q,i,i,b,c,o,p,m,d,i,p,t,a,e,g,n,k,t,c,f,b,b,i,p,f,n,k,a,b,b,r,s,d,j,i,b,e,c,q,f,o,c,f,l,t,q,m,h,s,m,c,j,g,n,h,a,f,h,l,m,b,i,j,o,d,c,i,q,b,a,b,p,h,m,t,b,m,i
i,n,p,i,j,l,p,f,e,j,j,m,g,g,m,k,q,a,m,d,e,n,k,l,k,d,n,c,t,i,t,i,c,p,m,k,r,t,a,p,a,s,l,d,d,c,c,o,n,g,a,c,e,i,n,g,e,k,h,s,b,k,q,b,q,a,p,f,p,q,e,l,h,o,p,a,q,f,e,t,s,i,k,i,n,p,l,l,k,o,b,k,t,a,n,k,b,l,b,g
o,k,d,o,j,g,h,m,h,m,h,h,s,r,g,n,l,o,p,a,q,m,r,i,q,s,f,t,i,h,t,m,t,h,f,i,q,b,d,c,a,s,c,o,b,m,e,b,n,i,l,m,k,e,n,a,l,c,c,m,l,t,m,q,a,l,d,h,o,t,o,c,l,l,j,h,o,k,e,h,e,f,d,r,f,i,n,p,o,p,m,n,s,q,b,t,g,n,s,i
b,b,l,g,p,o,c,a,r,o,f,b,b,a,e,q,i,c,q,o,l,o,j,k,j,g,l,c,o,e,f,n,h,t,i,k,t,n,f,o,i,c,n,k,n,c,p,b,n,d,l,r,g,a,o,l,s,m,d,m,i,k,s,d,p,a,g,g,a,t,c,p,f,r,o,k,b,s,t,t,a,g,o,t,c,f,m,i,c,n,j,b,i,l,m,k,k,r,e,k
t,t,t,t,m,o,h,t,g,b,d,d,a,r,o,p,i,a,i,c,h,n,t,d,s,e,o,s,h,s,h,n,i,f,j,i,n,b,r,b,i,h,i,m,r,h,a,n,o,e,g,o,e,c,i,k,g,j,n,q,b,k,d,e,e,m,r,m,r,t,h,q,g,a,e,h,b,o,p,l,o,l,a,e,o,g,p,q,t,f,l,f,t,r,j,k,p,b,m,i
m,e,t,d,g,r,h,l,f,n,l,t,b,l,s,b,p,f,f,s,s,p,i,q,c,j,i,s,a,g,a,a,h,b,t,k,s,j,i,m,e,l,h,s,t,a,c,k,s,r,n,g,m,b,i,g,g,o,q,t,h,l,e,d,t,o,m,r,c,l,m,f,b,t,r,b,m,c,j,t,b,n,a,j,h,r,g,r,s,f,k,c,p,f,f,j,b,n,c,j
p,p,m,j,p,i,d,h,o,j,r,o,b,c,o,c,c,c,r,r,i,s,t,o,h,r,k,c,d,d,n,r,f,a,r,j,r,k,o,q,l,r,b,q,q,p,k,m,t,m,s,e,q,q,o,r,l,c,t,c,h,q,d,k,f,b,k,p,h,l,s,g,l,n,j,h,h,f,s,n,p,c,b,s,a,l,i,j,t,q,l,h,o,d,h,c,a,h,r,n
n,e,d,m,m,d,e,t,g,j,b,d,q,j,n,n,g,s,j,j,f,n,h,f,t,p,o,m,o,a,n,i,l,k,l,e,n,e,o,b,o,m,k,j,h,c,m,p,b,f,c,l,e,p,e,s,l,c,m,l,e,r,m,k,s,h,l,g,n,a,e,i,o,o,m,m,m,t,r,h,k,p,t,b,j,n,b,i,s,p,r,t,q,d,g,k,f,b,m,c
a,l,j,h,n,k,d,b,r,n,j,l,l,t,n,q,n,b,p,t,m,f,t,i,e,i,k,s,e,m,k,f,b,e,b,c,m,a,d,d,r,p,d,g,b,k,m,j,i,q,n,t,h,k,q,d,c,s,d,k,t,i,p,p,r,b,e,s,c,a,i,g,o,h,h,s,g,t,s,n,r,p,k,s,k,l,l,b,r,r,h,c,l,n,f,g,g,h,g,e
a,t,q,m,e,n,h,o,l,m,c,l,k,g,r,r,t,d,n,p,a,j,g,b,d,i,f,p,l,h,q,o,n,h,b,j,e,q,b,q,s,g,c,l,k,d,t,k,b,o,e,b,j,s,c,i,g,q,s,m,a,f,f,i,t,i,i,d,h,g,a,a,s,e,h,o,c,g,c,f,g,s,f,c,t,n,t,j,o,q,q,g,m,g,g,d,k,s,d,p
h,n,d,j,b,d,d,l,g,h,b,d,m,f,i,i,t,a,e,k,s,c,j,s,t,i,e,g,j,a,j,b,s,p,o,n,n,d,b,d,o,f,p,r,p,s,m,s,e,b,l,s,g,i,e,g,h,d,e,p,j,l,p,d,h,n,h,n,e,l,i,j,c,t,i,l,e,q,c,m,s,d,o,m,b,n,i,a,e,b,e,g,m,f,s,p,b,b,k,q
b,e,q,i,t,l,q,n,d,r,f,o,f,o,g,k,p,m,e,k,r,s,p,p,f,o,g,c,n,r,g,b,f,l,r,i,j,j,n,a,b,k,c,c,l,i,r,q,c,t,o,q,b,n,h,k,h,i,i,d,t,a,n,g,q,m,f,e,e,d,o,s,n,o,b,l,d,h,p,m,e,g,g,b,e,o,c,h,b,o,b,i,o,p,g,a,t,h,l,d
g,b,t,a,f,h,c,m,d,a,o,l,q,b,h,g,r,n,r,n,n,e,k,j,h,o,j,h,a,n,l,m,t,c,s,r,i,f,h,j,k,f,i,b,l,l,q,i,m,n,p,s,n,r,r,f,r,b,r,s,d,t,m,c,p,j,q,h,b,j,h,s,s,g,d,m,s,e,l,j,i,c,p,a,o,b,g,l,i,t,s,q,p,h,l,m,o,e,q,d
q,h,s,p,f,a,p,t,o,e,b,k,l,p,i,s,g,d,k,l,i,m,t,c,f,g,c,k,r,d,j,b,h,f,t,b,o,s,n,k,t,l,l,l,b,p,l,f,c,f,n,o,f,i,a,f,t,o,p,d,g,o,t,d,b,o,m,e,t,a,f,q,r,a,f,o,s,i,l,c,k,k,e,m,s,a,f,k,l,a,p,k,f,h,b,h,e,l,h,o
q,a,t,f,e,p,l,r,i,m,s,g,r,c,j,j,a,o,e,g,a,m,m,b,p,e,c,m,a,q,n,n,a,o,k,s,a,a,h,a,t,e,r,f,e,k,e,p,d,o,a,s,f,l,h,q,r,r,a,k,j,s,b,c,i,p,q,n,d,a,o,a,g,e,f,g,d,e,g,q,r,b,o,h,n,l,g,q,f,g,i,s,a,m,n,d,s,k,q,m
d,q,m,o,h,b,m,c,b,q,j,b,p,e,i,h,j,f,g,a,c,t,d,g,g,q,a,d,t,o,b,l,o,j,r,r,b,g,i,c,t,s,k,b,f,j,g,f,s,j,l,a,q,c,n,e,s,g,r,t,o,c,c,d,a,n,a,a,k,d,n,k,t,m,g,f,r,d,r,i,f,t,b,t,k,a,o,d,q,c,q,g,o,d,q,k,a,t,g,o
i,i,o,b,p,q,p,m,j,t,d,k,n,k,q,n,l,d,g,h,b,n,p,s,m,c,q,p,q,i,i,e,j,p,h,h,n,b,j,l,b,q,r,a,a,c,i,t,b,b,j,e,g,l,l,k,m,s,o,g,l,d,r,i,c,g,r,l,j,j,o,b,k,c,l,n,c,l,t,e,t,h,k,g,m,o,s,n,c,g,o,p,p,m,l,b,a,f,j,n
l,r,r,t,f,p,j,o,c,t,h,h,f,s,b,d,s,c,s,j,e,d,g,f,g,b,d,b,h,n,j,s,b,i,o,p,t,i,p,j,d,a,e,l,l,t,b,a,h,i,b,b,c,l,i,t,p,p,c,d,d,c,s,h,r,d,n,s,c,p,k,o,l,c,o,c,m,t,t,f,i,s,o,a,d,g,b,h,t,r,a,r,s,n,m,m,q,r,r,l
l,h,q,k,t,i,j,n,i,k,m,o,k,f,i,c,f,d,b,a,r,p,a,o,o,e,i,c,t,r,b,a,r,m,f,t,a,l,s,i,a,f,b,f,a,c,p,l,q,j,j,n,l,d,j,p,e,m,c,k,e,k,o,f,p,a,f,e,j,o,i,o,h,b,t,f,p,t,r,i,g,r,p,a,h,p,m,b,l,a,k,q,b,m,d,n,h,o,b,n
